id	name	formula	charge	inchikey	smiles	deltag	kegg id	ms id
xcpd__8577_c0		C18H29O8P						
xcpd__8578_c0		C18H28O10						
xcpd__8581_c0		C17H28N2O9						
xcpd__8582_c0		C22H28O7						
xcpd__8583_c0		C19H32O7S						
xcpd__8587_c0		C23H32O6						
xcpd__8589_c0		C20H37O6P						
xcpd__8590_c0		C23H49O3P						
xcpd__8595_c0		C15H20NO10P						
xcpd__8598_c0		C19H19NO9						
xcpd__8604_c0		C27H19NOS						
xcpd__8605_c0		C16H24NO9P						
xcpd__8608_c0		C20H23NO8						
xcpd__8615_c0		C20H27N3O2S2						
xcpd__8618_c0		C17H27NO10						
xcpd__8619_c0		C20H27N3O4S						
xcpd__8620_c0		C21H27NO7						
xcpd__8624_c0		C18H31NO9						
xcpd__8625_c0		C18H31NO9						
xcpd__8626_c0		C21H44NO4P						
xcpd__8630_c0		C14H19N2O6PS2						
xcpd__8631_c0		C18H14O11						
xcpd__8632_c0		C15H19O11P						
xcpd__8633_c0		C15H18O13						
xcpd__8635_c0		C19H18O10						
xcpd__8637_c0		C16H23O10P						
xcpd__8639_c0		C27H18O4						
xcpd__8640_c0		C20H22O9						
xcpd__8641_c0		C17H26O9S						
xcpd__8642_c0		C17H26O9S						
xcpd__8643_c0		C17H27O9P						
xcpd__8646_c0		C21H26O8						
xcpd__8647_c0		C18H30O8S						
xcpd__8648_c0		C18H31O8P						
xcpd__8651_c0		C22H30O7						
xcpd__8652_c0		C19H35O7P						
xcpd__8654_c0		C30H30O						
xcpd__8655_c0		C23H34O6						
xcpd__8657_c0		C21H42O5S						
xcpd__8659_c0		C17H13NO11						
xcpd__8661_c0		C18H17NO10						
xcpd__8668_c0		C15H21NO12						
xcpd__8669_c0		C19H21NO9						
xcpd__8672_c0		C16H26NO9P						
xcpd__8675_c0		C16H25NO11						
xcpd__8684_c0		C19H38NO6P						
xcpd__8688_c0		C17H12O12						
xcpd__8689_c0		C14H17O12P						
xcpd__8692_c0		C18H16O11						
xcpd__8693_c0		C15H21O11P						
xcpd__8694_c0		C26H17O3P						
xcpd__8697_c0		C19H20O10						
xcpd__8699_c0		C16H25O10P						
xcpd__8702_c0		C20H24O9						
xcpd__8703_c0		C17H29O9P						
xcpd__8704_c0		C21H29O6P						
xcpd__8707_c0		C21H28O8						
xcpd__8710_c0		C22H32O7						
xcpd__8711_c0		C19H37O7P						
xcpd__8712_c0		C20H41O6P						
xcpd__8713_c0		C17H15NO11						
xcpd__8717_c0		C18H19NO10						
xcpd__8724_c0		C19H23NO9						
xcpd__8730_c0		C18H35NO5S2						
xcpd__8733_c0		C18H36NO7P						
xcpd__8739_c0		C28H10O2S						
xcpd__8740_c0		C17H14O12						
xcpd__8741_c0		C14H19O12P						
xcpd__8742_c0		C12H18N4O10S						
xcpd__8743_c0		C29H14OS						
xcpd__8744_c0		C18H19O9P						
xcpd__8745_c0		C15H23O9PS						
xcpd__8746_c0		C18H18O11						
xcpd__8747_c0		C17H18N2O10						
xcpd__8748_c0		C15H23O11P						
xcpd__8749_c0		C22H18O8						
xcpd__8750_c0		C15H22O13						
xcpd__8752_c0		C26H18O5						
xcpd__8754_c0		C19H22O10						
xcpd__8755_c0		C16H26O10S						
xcpd__8756_c0		C18H22N2O9						
xcpd__8758_c0		C16H27O10P						
xcpd__8759_c0		C20H26O7S						
xcpd__8760_c0		C20H26O7S						
xcpd__8762_c0		C20H26O9						
xcpd__8763_c0		C19H26N2O8						
xcpd__8764_c0		C28H26OS						
xcpd__8766_c0		C18H35O4PS2						
xcpd__8767_c0		C21H31O6P						
xcpd__8768_c0		C21H30O8						
xcpd__8771_c0		C22H34O7						
xcpd__8773_c0		C23H38O6						
xcpd__8774_c0		C20H43O6P						
xcpd__8775_c0		C28H42O2						
xcpd__8778_c0		C12H18N3O9PS						
xcpd__8781_c0		C21H17NO8						
xcpd__8782_c0		C18H21NO10						
xcpd__8785_c0		C17H21N3O9						
xcpd__8786_c0		C28H17N3O						
xcpd__8787_c0		C19H25NO9						
xcpd__8798_c0		C10H21O11PS2						
xcpd__8799_c0		C13H17O13P						
xcpd__8800_c0		C13H21N2O7PS2						
xcpd__8803_c0		C17H16O12						
xcpd__8804_c0		C14H21O12P						
xcpd__8805_c0		C18H20O9S						
xcpd__8807_c0		C18H20O11						
xcpd__8808_c0		C17H20N2O10						
xcpd__8810_c0		C18H24N2O5S2						
xcpd__8811_c0		C15H25O11P						
xcpd__8812_c0		C19H24O8S						
xcpd__8813_c0		C15H24O13						
xcpd__8815_c0		C19H24O10						
xcpd__8819_c0		C27H24O2S						
xcpd__8820_c0		C23H24O7						
xcpd__8822_c0		C20H28O7S						
xcpd__8823_c0		C20H28O7S						
xcpd__8824_c0		C20H29O7P						
xcpd__8825_c0		C20H28O9						
xcpd__8828_c0		C24H28O6						
xcpd__8831_c0		C21H32O8						
xcpd__8832_c0		C22H36O7						
xcpd__8836_c0		C25H7N3O2S						
xcpd__8839_c0		C17H19NO11						
xcpd__8842_c0		C21H19NO8						
xcpd__8844_c0		C18H23NO10						
xcpd__8845_c0		C15H27NO10S						
xcpd__8851_c0		C20H31NO8						
xcpd__8858_c0		C13H7N2O12P						
xcpd__8860_c0		C22H11N2OPS2						
xcpd__8861_c0		C20H14O6S2						
xcpd__8862_c0		C16H14O13						
xcpd__8864_c0		C20H14O10						
xcpd__8865_c0		C17H19O10P						
xcpd__8867_c0		C17H18O12						
xcpd__8868_c0		C14H23O12P						
xcpd__8869_c0		C21H18O9						
xcpd__8870_c0		C24H19N2OPS						
xcpd__8871_c0		C18H22O9S						
xcpd__8872_c0		C18H22O9S						
xcpd__8873_c0		C18H22O9S						
xcpd__8874_c0		C18H23O9P						
xcpd__8875_c0		C18H22O11						
xcpd__8876_c0		C15H26O11S						
xcpd__8878_c0		C17H22N2O10						
xcpd__8879_c0		C22H22O8						
xcpd__8881_c0		C19H26O8S						
xcpd__8882_c0		C25H22N2O2S						
xcpd__8884_c0		C19H27O8P						
xcpd__8885_c0		C19H26O10						
xcpd__8887_c0		C23H26O7						
xcpd__8889_c0		C20H30O7S						
xcpd__8890_c0		C20H31O7P						
xcpd__8891_c0		C20H30O9						
xcpd__8893_c0		C24H30O6						
xcpd__8895_c0		C21H35O6P						
xcpd__8896_c0		C21H34O8						
xcpd__8902_c0		C23H18N3OPS						
xcpd__8909_c0		C21H21NO8						
xcpd__8911_c0		C18H26NO8P						
xcpd__8924_c0		C20H8N4O5S						
xcpd__8925_c0		C19H12O11						
xcpd__8927_c0		C16H17O11P						
xcpd__8928_c0		C16H16O13						
xcpd__8929_c0		C20H16O10						
xcpd__8930_c0		C17H20O10S						
xcpd__8931_c0		C17H20O10S						
xcpd__8932_c0		C17H21O10P						
xcpd__8933_c0		C17H20O12						
xcpd__8934_c0		C27H16N2OS						
xcpd__8935_c0		C14H24O12S						
xcpd__8936_c0		C28H16O4						
xcpd__8938_c0		C21H20O9						
xcpd__8939_c0		C18H24O9S						
xcpd__8940_c0		C18H24O9S						
xcpd__8941_c0		C18H25O9P						
xcpd__8942_c0		C18H24O11						
xcpd__8943_c0		C17H25N2O8P						
xcpd__8944_c0		C15H28O11S						
xcpd__8946_c0		C22H24O8						
xcpd__8947_c0		C19H28O8S						
xcpd__8949_c0		C19H28O10						
xcpd__8951_c0		C23H28O7						
xcpd__8952_c0		C20H32O7S						
xcpd__8955_c0		C20H32O9						
xcpd__8957_c0		C31H28O						
xcpd__8958_c0		C16H36N2O8S						
xcpd__8959_c0		C24H32O6						
xcpd__8960_c0		C21H37O6P						
xcpd__8961_c0		C21H41N2O4P						
xcpd__8962_c0		C11H19N3O12S						
xcpd__8963_c0		C19H15NO10						
xcpd__8967_c0		C20H19NO9						
xcpd__8971_c0		C17H24NO9P						
xcpd__8975_c0		C21H23NO8						
xcpd__8981_c0		C18H28NO8P						
xcpd__8982_c0		C18H27NO10						
xcpd__8985_c0		C22H27NO7						
xcpd__8987_c0		C21H27N3O6						
xcpd__8989_c0		C19H31NO9						
xcpd__8994_c0		C15H14O14						
xcpd__8995_c0		C19H14O11						
xcpd__8997_c0		C16H19O11P						
xcpd__8998_c0		C16H18O13						
xcpd__8999_c0		C24H19O3PS						
xcpd__9000_c0		C22H14N2O7						
xcpd__9001_c0		C27H14O5						
xcpd__9002_c0		C20H18O10						
xcpd__9004_c0		C17H22O10S						
xcpd__9005_c0		C17H23O10P						
xcpd__9006_c0		C17H22O12						
xcpd__9007_c0		C27H18N2OS						
xcpd__9008_c0		C14H26O12S						
xcpd__9010_c0		C21H22O9						
xcpd__9011_c0		C20H23N2O6P						
xcpd__9012_c0		C18H26O9S						
xcpd__9013_c0		C18H27O9P						
xcpd__9014_c0		C18H26O11						
xcpd__9016_c0		C22H26O8						
xcpd__9018_c0		C19H30O8S						
xcpd__9019_c0		C19H30O8S						
xcpd__9020_c0		C19H31O8P						
xcpd__9022_c0		C19H30O10						
xcpd__9024_c0		C23H30O7						
xcpd__9026_c0		C20H34O7S						
xcpd__9027_c0		C20H34O7S						
xcpd__9028_c0		C20H35O7P						
xcpd__9029_c0		C20H34O9						
xcpd__9030_c0		C24H34O6						
xcpd__9031_c0		C24H34O6						
xcpd__9032_c0		C21H39O6P						
xcpd__9035_c0		C11H6N3O13P						
xcpd__9036_c0		C11H6N3O13P						
xcpd__9037_c0		C28H9N3O2						
xcpd__9038_c0		C18H17N3O7S						
xcpd__9039_c0		C19H17NO10						
xcpd__9041_c0		C16H22NO10P						
xcpd__9044_c0		C20H21NO9						
xcpd__9045_c0		C23H22N3OPS						
xcpd__9051_c0		C17H26NO9P						
xcpd__9054_c0		C20H26N3O3PS						
xcpd__9055_c0		C21H25NO8						
xcpd__9059_c0		C22H29NO7						
xcpd__9067_c0		C17H8O9S2						
xcpd__9069_c0		C18H12O12						
xcpd__9070_c0		C15H17O12P						
xcpd__9071_c0		C15H16O14						
xcpd__9072_c0		C19H16O11						
xcpd__9074_c0		C20H20O8S						
xcpd__9075_c0		C16H20O13						
xcpd__9077_c0		C27H16O5						
xcpd__9078_c0		C20H20O10						
xcpd__9079_c0		C17H24O10S						
xcpd__9080_c0		C17H25O10P						
xcpd__9081_c0		C17H24O12						
xcpd__9082_c0		C17H24O12						
xcpd__9083_c0		C11H24N4O13						
xcpd__9085_c0		C21H24O9						
xcpd__9086_c0		C18H28O9S						
xcpd__9087_c0		C18H28O9S						
xcpd__9088_c0		C18H29O9P						
xcpd__9089_c0		C18H28O11						
xcpd__9092_c0		C22H28O8						
xcpd__9093_c0		C19H33O8P						
xcpd__9094_c0		C30H28O2						
xcpd__9095_c0		C23H32O7						
xcpd__9096_c0		C20H36O7S						
xcpd__9097_c0		C20H37O7P						
xcpd__9099_c0		C24H36O6						
xcpd__9102_c0		C18H15NO11						
xcpd__9104_c0		C15H20NO11P						
xcpd__9106_c0		C19H19NO10						
xcpd__9111_c0		C16H24NO10P						
xcpd__9120_c0		C21H27NO8						
xcpd__9126_c0		C20H40NO6P						
xcpd__9127_c0		C20H40NO6P						
xcpd__9130_c0		C20H11N2O3PS2						
xcpd__9132_c0		C18H14O12						
xcpd__9134_c0		C15H19O12P						
xcpd__9138_c0		C27H18OS2						
xcpd__9139_c0		C19H18O11						
xcpd__9140_c0		C16H23O11P						
xcpd__9142_c0		C20H22O8S						
xcpd__9144_c0		C21H27O3PS2						
xcpd__9147_c0		C20H22O10						
xcpd__9150_c0		C17H26O10S						
xcpd__9151_c0		C17H27O10P						
xcpd__9152_c0		C11H26N4O13						
xcpd__9155_c0		C21H26O9						
xcpd__9156_c0		C19H26N4O5S						
xcpd__9157_c0		C18H31O9P						
xcpd__9158_c0		C12H30N4O12						
xcpd__9160_c0		C22H30O8						
xcpd__9164_c0		C23H34O7						
xcpd__9165_c0		C20H38O7S						
xcpd__9166_c0		C20H39O7P						
xcpd__9167_c0		C22H47O5P						
xcpd__9168_c0		C18H17NO11						
xcpd__9171_c0		C28H13N3O2						
xcpd__9173_c0		C19H21NO10						
xcpd__9177_c0		C18H21N3O9						
xcpd__9180_c0		C29H17N3O						
xcpd__9188_c0		C21H29NO8						
xcpd__9191_c0		C19H37NO7S						
xcpd__9196_c0		C18H17O10P						
xcpd__9198_c0		C18H16O12						
xcpd__9201_c0		C13H20N4O10S						
xcpd__9202_c0		C19H21O9P						
xcpd__9204_c0		C19H20O11						
xcpd__9205_c0		C27H21OPS						
xcpd__9207_c0		C18H20N2O10						
xcpd__9209_c0		C16H25O11P						
xcpd__9211_c0		C16H24O13						
xcpd__9212_c0		C16H24O13						
xcpd__9213_c0		C20H25O8P						
xcpd__9214_c0		C20H24O10						
xcpd__9215_c0		C19H24N2O9						
xcpd__9216_c0		C17H29O10P						
xcpd__9218_c0		C21H28O7S						
xcpd__9219_c0		C21H28O7S						
xcpd__9221_c0		C18H24N4O8						
xcpd__9222_c0		C21H29O7P						
xcpd__9223_c0		C21H28O9						
xcpd__9224_c0		C18H33O9P						
xcpd__9226_c0		C22H33O6P						
xcpd__9227_c0		C22H32O8						
xcpd__9228_c0		C24H32N4OS						
xcpd__9229_c0		C23H37O5P						
xcpd__9231_c0		C30H32O2						
xcpd__9232_c0		C23H36O7						
xcpd__9233_c0		C23H36O7						
xcpd__9234_c0		C20H41O7P						
xcpd__9242_c0		C18H19NO11						
xcpd__9245_c0		C17H19N3O10						
xcpd__9247_c0		C18H24N3O5PS						
xcpd__9255_c0		C28H28NOP						
xcpd__9256_c0		C28H28NOP						
xcpd__9264_c0		C17H14O13						
xcpd__9265_c0		C28H10O5						
xcpd__9266_c0		C25H14O5S						
xcpd__9268_c0		C29H14O2S						
xcpd__9269_c0		C18H19O10P						
xcpd__9271_c0		C18H18O12						
xcpd__9272_c0		C28H15N2OP						
xcpd__9273_c0		C15H23O12P						
xcpd__9274_c0		C19H22O9S						
xcpd__9275_c0		C19H23O9P						
xcpd__9276_c0		C19H22O11						
xcpd__9277_c0		C16H26O11S						
xcpd__9278_c0		C18H22N2O10						
xcpd__9281_c0		C16H27O11P						
xcpd__9283_c0		C20H26O8S						
xcpd__9284_c0		C20H26O8S						
xcpd__9286_c0		C20H26O10						
xcpd__9287_c0		C31H22O2						
xcpd__9290_c0		C17H31O10P						
xcpd__9291_c0		C24H26O7						
xcpd__9292_c0		C21H30O7S						
xcpd__9295_c0		C21H30O9						
xcpd__9296_c0		C22H35O6P						
xcpd__9297_c0		C22H34O8						
xcpd__9301_c0		C27H13N3OS						
xcpd__9302_c0		C13H22N3O9PS						
xcpd__9304_c0		C21H17NO9						
xcpd__9305_c0		C24H18N3OPS						
xcpd__9307_c0		C18H22NO9P						
xcpd__9312_c0		C22H21NO8						
xcpd__9313_c0		C19H26NO8P						
xcpd__9314_c0		C19H25NO10						
xcpd__9317_c0		C20H29NO9						
xcpd__9320_c0		C18H38NO8P						
xcpd__9321_c0		C10H9N2O11PS2						
xcpd__9322_c0		C11H13N2O10PS2						
xcpd__9324_c0		C10H21O12PS2						
xcpd__9325_c0		C20H12O11						
xcpd__9327_c0		C19H12N2O10						
xcpd__9330_c0		C17H16O13						
xcpd__9331_c0		C21H16O10						
xcpd__9332_c0		C24H17N2O2PS						
xcpd__9333_c0		C22H20O5S2						
xcpd__9334_c0		C11H25O13PS						
xcpd__9335_c0		C15H24O10S2						
xcpd__9336_c0		C24H16N2O4S						
xcpd__9337_c0		C18H21O10P						
xcpd__9338_c0		C18H20O12						
xcpd__9339_c0		C29H16O4						
xcpd__9343_c0		C16H21N4O8P						
xcpd__9344_c0		C22H20O9						
xcpd__9345_c0		C25H21N2OPS						
xcpd__9346_c0		C19H24O9S						
xcpd__9347_c0		C19H24O9S						
xcpd__9348_c0		C19H25O9P						
xcpd__9349_c0		C19H24O11						
xcpd__9352_c0		C17H25N4O7P						
xcpd__9353_c0		C23H24O8						
xcpd__9355_c0		C20H28O8S						
xcpd__9358_c0		C20H28O10						
xcpd__9360_c0		C24H28O7						
xcpd__9362_c0		C21H32O7S						
xcpd__9364_c0		C21H32O9						
xcpd__9365_c0		C25H32O6						
xcpd__9368_c0		C22H36O8						
xcpd__9370_c0		C19H41O8P						
xcpd__9371_c0		C30H36O2						
xcpd__9373_c0		C12H3N3O13S						
xcpd__9376_c0		C15H16N3O8PS						
xcpd__9377_c0		C20H15NO10						
xcpd__9381_c0		C14H24NO10PS						
xcpd__9384_c0		C21H19NO9						
xcpd__9385_c0		C24H20N3OPS						
xcpd__9386_c0		C18H24NO9P						
xcpd__9390_c0		C22H23NO8						
xcpd__9393_c0		C19H28NO8P						
xcpd__9394_c0		C19H27NO10						
xcpd__9397_c0		C18H27N3O9						
xcpd__9398_c0		C20H31NO9						
xcpd__9404_c0		C10H23O12PS2						
xcpd__9405_c0		C14H23O9PS2						
xcpd__9406_c0		C20H14O11						
xcpd__9407_c0		C17H19O11P						
xcpd__9409_c0		C17H18O13						
xcpd__9410_c0		C25H19O3PS						
xcpd__9412_c0		C21H18O10						
xcpd__9413_c0		C18H22O10S						
xcpd__9415_c0		C18H22O12						
xcpd__9416_c0		C28H18N2OS						
xcpd__9417_c0		C15H26O12S						
xcpd__9419_c0		C22H22O9						
xcpd__9420_c0		C19H26O9S						
xcpd__9421_c0		C22H27N2OPS2						
xcpd__9423_c0		C19H26O11						
xcpd__9425_c0		C23H26O8						
xcpd__9426_c0		C20H30O8S						
xcpd__9427_c0		C20H30O8S						
xcpd__9428_c0		C20H31O8P						
xcpd__9429_c0		C20H30O10						
xcpd__9431_c0		C24H30O7						
xcpd__9432_c0		C23H31N2O4P						
xcpd__9433_c0		C21H34O7S						
xcpd__9435_c0		C21H34O9						
xcpd__9436_c0		C21H34O9						
xcpd__9437_c0		C25H34O6						
xcpd__9438_c0		C22H39O6P						
xcpd__9439_c0		C19H13NO11						
xcpd__9442_c0		C20H17NO10						
xcpd__9443_c0		C21H21NO5S2						
xcpd__9444_c0		C17H22NO10P						
xcpd__9447_c0		C17H21NO12						
xcpd__9450_c0		C21H21NO9						
xcpd__9451_c0		C24H22N3OPS						
xcpd__9453_c0		C20H21N3O8						
xcpd__9454_c0		C18H26NO9P						
xcpd__9456_c0		C18H25NO11						
xcpd__9459_c0		C22H25NO8						
xcpd__9463_c0		C19H30NO8P						
xcpd__9467_c0		C20H33NO9						
xcpd__9468_c0		C20H33NO9						
xcpd__9472_c0		C20H5N2O8P						
xcpd__9474_c0		C12H8N4O14						
xcpd__9475_c0		C16H17O12P						
xcpd__9476_c0		C16H16O14						
xcpd__9477_c0		C20H16O11						
xcpd__9478_c0		C23H17N2O3PS						
xcpd__9479_c0		C17H21O11P						
xcpd__9480_c0		C17H20O13						
xcpd__9481_c0		C14H24O13S						
xcpd__9483_c0		C21H20O10						
xcpd__9484_c0		C18H24O10S						
xcpd__9485_c0		C18H25O10P						
xcpd__9486_c0		C18H24O12						
xcpd__9488_c0		C17H25N2O9P						
xcpd__9490_c0		C22H24O9						
xcpd__9491_c0		C21H25N2O6P						
xcpd__9492_c0		C19H29O9P						
xcpd__9493_c0		C19H28O11						
xcpd__9494_c0		C22H28N2O5S						
xcpd__9497_c0		C23H28O8						
xcpd__9498_c0		C20H32O8S						
xcpd__9499_c0		C20H32O8S						
xcpd__9501_c0		C20H32O10						
xcpd__9504_c0		C24H32O7						
xcpd__9505_c0		C21H37O7P						
xcpd__9506_c0		C21H36O9						
xcpd__9507_c0		C25H36O6						
xcpd__9508_c0		C22H41O6P						
xcpd__9510_c0		C19H15NO11						
xcpd__9511_c0		C16H20NO11P						
xcpd__9514_c0		C20H19NO10						
xcpd__9519_c0		C28H19NO2S						
xcpd__9520_c0		C17H24NO10P						
xcpd__9523_c0		C21H23NO9						
xcpd__9524_c0		C24H24N3OPS						
xcpd__9529_c0		C18H28NO9P						
xcpd__9532_c0		C22H27NO8						
xcpd__9535_c0		C19H31NO10						
xcpd__9536_c0		C19H31NO10						
xcpd__9537_c0		C20H35NO5S2						
xcpd__9538_c0		C13H31N5O11						
xcpd__9541_c0		C20H35NO9						
xcpd__9545_c0		C18H10O9S2						
xcpd__9546_c0		C17H10N2O8S2						
xcpd__9547_c0		C14H15N2O8PS2						
xcpd__9549_c0		C19H14O12						
xcpd__9550_c0		C22H15N2O4PS						
xcpd__9551_c0		C16H19O12P						
xcpd__9553_c0		C16H18O14						
xcpd__9554_c0		C19H19N2O6PS						
xcpd__9556_c0		C20H18O11						
xcpd__9557_c0		C17H23O11P						
xcpd__9558_c0		C17H22O13						
xcpd__9559_c0		C17H22O13						
xcpd__9560_c0		C28H18O5						
xcpd__9561_c0		C21H22O10						
xcpd__9562_c0		C18H26O10S						
xcpd__9563_c0		C18H27O10P						
xcpd__9564_c0		C18H26O12						
xcpd__9565_c0		C29H22O4						
xcpd__9567_c0		C22H26O9						
xcpd__9568_c0		C21H27N2O6P						
xcpd__9569_c0		C19H30O9S						
xcpd__9570_c0		C19H31O9P						
xcpd__9571_c0		C19H30O11						
xcpd__9574_c0		C23H30O8						
xcpd__9575_c0		C20H35O8P						
xcpd__9576_c0		C31H30O2						
xcpd__9577_c0		C24H34O7						
xcpd__9579_c0		C21H39O7P						
xcpd__9581_c0		C25H38O6						
xcpd__9584_c0		C19H17NO11						
xcpd__9586_c0		C16H22NO11P						
xcpd__9590_c0		C20H21NO10						
xcpd__9593_c0		C28H21NO2S						
xcpd__9595_c0		C21H25NO9						
xcpd__9600_c0		C22H29NO8						
xcpd__9608_c0		C16H9N2O7PS2						
xcpd__9609_c0		C17H9O12P						
xcpd__9612_c0		C18H12O9S2						
xcpd__9613_c0		C18H12O13						
xcpd__9615_c0		C19H16O12						
xcpd__9616_c0		C16H21O12P						
xcpd__9619_c0		C14H20N4O10S						
xcpd__9622_c0		C20H20O11						
xcpd__9623_c0		C17H24O11S						
xcpd__9624_c0		C17H25O11P						
xcpd__9625_c0		C30H16N2O2						
xcpd__9626_c0		C22H29O3PS2						
xcpd__9628_c0		C21H24O10						
xcpd__9631_c0		C18H29O10P						
xcpd__9632_c0		C12H28N4O13						
xcpd__9634_c0		C29H24O4						
xcpd__9635_c0		C22H28O9						
xcpd__9636_c0		C19H33O9P						
xcpd__9637_c0		C13H32N4O12						
xcpd__9638_c0		C30H28O3						
xcpd__9640_c0		C23H32O8						
xcpd__9641_c0		C20H37O8P						
xcpd__9643_c0		C24H36O7						
xcpd__9647_c0		C18H15NO12						
xcpd__9650_c0		C22H20N3O3PS						
xcpd__9654_c0		C16H24NO11P						
xcpd__9657_c0		C20H23NO10						
xcpd__9659_c0		C19H23N3O9						
xcpd__9660_c0		C17H28NO10P						
xcpd__9662_c0		C17H27NO12						
xcpd__9674_c0		C20H11N2O4PS2						
xcpd__9675_c0		C18H14O13						
xcpd__9676_c0		C26H14O5S						
xcpd__9677_c0		C19H18O12						
xcpd__9678_c0		C27H19O2PS						
xcpd__9679_c0		C17H18N4O8S						
xcpd__9680_c0		C16H23O12P						
xcpd__9684_c0		C20H22O11						
xcpd__9685_c0		C17H27O11P						
xcpd__9689_c0		C21H26O10						
xcpd__9690_c0		C19H26N4O6S						
xcpd__9691_c0		C19H26N4O6S						
xcpd__9693_c0		C18H31O10P						
xcpd__9696_c0		C12H30N4O13						
xcpd__9697_c0		C22H30O9						
xcpd__9698_c0		C19H35O9P						
xcpd__9700_c0		C23H35O6P						
xcpd__9701_c0		C23H34O8						
xcpd__9703_c0		C20H38O10						
xcpd__9704_c0		C24H38O7						
xcpd__9705_c0		C21H43O7P						
xcpd__9707_c0		C21H42O9						
xcpd__9708_c0		C27H6NO2PS						
xcpd__9709_c0		C18H17NO12						
xcpd__9710_c0		C21H18N3O4PS						
xcpd__9716_c0		C19H21NO11						
xcpd__9718_c0		C18H21N3O10						
xcpd__9720_c0		C20H25NO10						
xcpd__9729_c0		C17H5N4O9P						
xcpd__9730_c0		C15H8N2O12S						
xcpd__9732_c0		C18H16O13						
xcpd__9734_c0		C22H16O10						
xcpd__9736_c0		C26H17O5P						
xcpd__9738_c0		C30H16O2S						
xcpd__9739_c0		C19H21O10P						
xcpd__9741_c0		C19H20O12						
xcpd__9744_c0		C16H25O12P						
xcpd__9745_c0		C16H24O14						
xcpd__9747_c0		C20H24O11						
xcpd__9748_c0		C31H20O3						
xcpd__9750_c0		C17H29O11P						
xcpd__9751_c0		C24H24O8						
xcpd__9752_c0		C21H28O8S						
xcpd__9753_c0		C18H24N4O9						
xcpd__9755_c0		C21H29O8P						
xcpd__9756_c0		C21H28O10						
xcpd__9757_c0		C32H24O2						
xcpd__9758_c0		C21H32N2O4S2						
xcpd__9759_c0		C18H33O10P						
xcpd__9761_c0		C22H32O7S						
xcpd__9762_c0		C22H32O7S						
xcpd__9764_c0		C22H33O7P						
xcpd__9765_c0		C22H32O9						
xcpd__9766_c0		C18H36N2O8S						
xcpd__9767_c0		C23H37O6P						
xcpd__9769_c0		C23H36O8						
xcpd__9774_c0		C21H15NO10						
xcpd__9778_c0		C28H15N3OS						
xcpd__9779_c0		C25H19N3OS2						
xcpd__9782_c0		C22H19NO9						
xcpd__9784_c0		C19H23NO11						
xcpd__9786_c0		C18H23N3O10						
xcpd__9787_c0		C23H23NO8						
xcpd__9792_c0		C21H31NO9						
xcpd__9798_c0		C11H11N2O11PS2						
xcpd__9800_c0		C30H6N2O3						
xcpd__9801_c0		C16H15N2O11P						
xcpd__9803_c0		C20H14N2O10						
xcpd__9804_c0		C18H19O11P						
xcpd__9806_c0		C18H18O13						
xcpd__9807_c0		C16H27O8PS2						
xcpd__9808_c0		C22H18O10						
xcpd__9809_c0		C23H22O5S2						
xcpd__9810_c0		C19H22O10S						
xcpd__9811_c0		C19H22O10S						
xcpd__9813_c0		C19H22O12						
xcpd__9814_c0		C30H18O4						
xcpd__9816_c0		C23H22O9						
xcpd__9817_c0		C23H22O9						
xcpd__9818_c0		C20H26O9S						
xcpd__9820_c0		C20H26O11						
xcpd__9821_c0		C31H22O3						
xcpd__9823_c0		C24H26O8						
xcpd__9825_c0		C23H27N2O5P						
xcpd__9826_c0		C21H30O8S						
xcpd__9827_c0		C21H31O8P						
xcpd__9828_c0		C21H30O10						
xcpd__9829_c0		C32H26O2						
xcpd__9831_c0		C17H34N2O9S						
xcpd__9832_c0		C25H30O7						
xcpd__9834_c0		C22H34O7S						
xcpd__9835_c0		C22H35O7P						
xcpd__9836_c0		C22H34O9						
xcpd__9838_c0		C24H43OPS2						
xcpd__9839_c0		C16H18N3O8PS						
xcpd__9841_c0		C27H13N3O2S						
xcpd__9845_c0		C32H13NO2						
xcpd__9847_c0		C18H21NO12						
xcpd__9850_c0		C22H21NO9						
xcpd__9853_c0		C19H26NO9P						
xcpd__9854_c0		C19H25NO11						
xcpd__9867_c0		C20H12O12						
xcpd__9869_c0		C17H16O14						
xcpd__9870_c0		C17H21N2O6PS2						
xcpd__9871_c0		C21H16O11						
xcpd__9872_c0		C22H20O6S2						
xcpd__9874_c0		C18H21O11P						
xcpd__9875_c0		C18H20O13						
xcpd__9876_c0		C29H16O5						
xcpd__9877_c0		C29H16O5						
xcpd__9879_c0		C22H20O10						
xcpd__9880_c0		C22H20O10						
xcpd__9881_c0		C19H24O10S						
xcpd__9882_c0		C19H24O10S						
xcpd__9884_c0		C19H24O12						
xcpd__9886_c0		C23H24O9						
xcpd__9887_c0		C20H28O9S						
xcpd__9891_c0		C20H28O11						
xcpd__9893_c0		C24H28O8						
xcpd__9894_c0		C21H32O8S						
xcpd__9895_c0		C21H32O8S						
xcpd__9896_c0		C21H33O8P						
xcpd__9897_c0		C21H32O10						
xcpd__9898_c0		C32H28O2						
xcpd__9900_c0		C17H36N2O9S						
xcpd__9901_c0		C25H32O7						
xcpd__9903_c0		C22H37O7P						
xcpd__9905_c0		C22H36O9						
xcpd__9906_c0		C22H36O9						
xcpd__9907_c0		C26H11N3O3S						
