formula,init
C19H34N2O17S,1
C27H30O15,1
C28H34O10S2,1
C33H30N4O5S,1
C28H34O14,1
C31H35N2O6PS,1
C19H38N4O17,1
C30H43O6PS2,1
C29H38O13,1
C32H39N2O5PS,1
C30H42O12,1
C33H43N2O4PS,1
C41H39O2P,1
C31H46O11,1
C18H18N3O18P,1
C28H37NO13,1
C24H12N4O13S,1
C25H24O17,1
C32H25N2O6PS,1
C26H28O16,1
C27H32O11S2,1
C27H32O11S2,1
C41H25O3P,1
C27H33O13P,1
C40H24N2O4,1
C27H32O15,1
C28H37O12P,1
C29H41O7PS2,1
C28H36O14,1
C29H41O11P,1
C30H45O6PS2,1
C29H40O13,1
C32H41N2O5PS,1
C32H41N2O7P,1
C30H45O10P,1
C30H44O12,1
C30H44O12,1
C26H31NO11S2,1
C26H31NO15,1
C40H27N3O3,1
C31H40N3O5PS,1
C17H18N4O20,1
C25H26O17,1
C28H27N2O9PS,1
C26H30O16,1
C29H31N2O8PS,1
C27H34O11S2,1
C28H39O8PS2,1
C27H34O15,1
C30H35N2O7PS,1
C31H34O12,1
C29H43O7PS2,1
C28H38O14,1
C31H39N2O6PS,1
C32H38O11,1
C19H42N4O17,1
C30H47O6PS2,1
C29H42O13,1
C32H43N2O5PS,1
C30H47O10P,1
C30H46O12,1
C34H63O6P,1
C27H37NO14,1
C28H41NO9S2,1
C28H29N2O9PS,1
C31H24N2O11,1
C29H28O14,1
C30H32O9S2,1
C27H37O9PS2,1
C27H37O9PS2,1
C26H32O16,1
C27H36O11S2,1
C37H28O8,1
C30H32O13,1
C33H33N2O5PS,1
C28H41O8PS2,1
C27H36O15,1
C30H37N2O7PS,1
C31H36O12,1
C32H40O7S2,1
C29H45O7PS2,1
C28H40O14,1
C31H41N2O6PS,1
C29H45O11P,1
C30H49O6PS2,1
C28H28NO12P,1
C29H36N3O7PS,1
C27H39NO14,1
C28H26O15,1
C17H34N2O17S2,1
C25H30O17,1
C26H34O12S2,1
C23H39O12PS2,1
C29H30O14,1
C32H31N2O6PS,1
C26H35O14P,1
C27H39O9PS2,1
C26H34O16,1
C29H35N2O8PS,1
C27H38O11S2,1
C22H38N2O15S,1
C30H34O13,1
C30H34O13,1
C27H39O13P,1
C28H43O8PS2,1
C27H38O15,1
C39H38O2S2,1
C31H38O12,1
C31H38O12,1
C28H43O12P,1
C24H46N2O13S,1
C32H42O11,1
C29H47O11P,1
C30H51O6PS2,1
C40H16N2O5,1
C30H25N2O8PS,1
C16H32N2O18S2,1
C27H29N2O10PS,1
C28H28O15,1
C29H32O10S2,1
C21H32O20,1
C22H36O15S2,1
C29H32O14,1
C30H36O9S2,1
C27H41O9PS2,1
C30H36O13,1
C31H40O8S2,1
C31H40O12,1
C32H44O7S2,1
C32H44O11,1
C22H28N3O13PS,1
C20H31O19P,1
C27H26O16,1
C28H30O11S2,1
C38H23O6P,1
C31H31N2O7PS,1
C29H34O10S2,1
C32H35N2O6PS,1
C30H38O9S2,1
C27H43O9PS2,1
C30H38O13,1
C31H42O8S2,1
C31H42O12,1
C32H46O11,1
C34H54O7S,1
C27H29NO15,1
C28H33NO14,1
C34H12N2O10,1
C26H24O17,1
C27H28O12S2,1
C37H21O7P,1
C27H28O16,1
C30H29N2O8PS,1
C28H32O15,1
C29H36O10S2,1
C29H36O10S2,1
C30H41O7PS2,1
C29H36O14,1
C29H36O14,1
C30H40O13,1
C33H41N2O5PS,1
C31H44O12,1
C31H44O12,1
C25H14N4O13S,1
C26H26O17,1
C27H30O12S2,1
C27H30O16,1
C30H31N2O8PS,1
C31H30O13,1
C28H35O13P,1
C28H34O15,1
C28H34O15,1
C21H43N2O14PS,1
C30H43O7PS2,1
C29H38O14,1
C29H38O14,1
C33H38O11,1
C30H42O13,1
C33H43N2O5PS,1
C41H39O3P,1
C34H47N2O4PS,1
C31H34NO6PS2,1
C28H37NO14,1
C29H41NO9S2,1
C42H33N3O2,1
C41H25O2PS,1
C26H28O17,1
C27H32O12S2,1
C30H28O14,1
C40H24N2O5,1
C27H32O16,1
C30H33N2O8PS,1
C28H37O13P,1
C21H41O18P,1
C28H36O15,1
C28H36O15,1
C42H33N2OP,1
C30H45O7PS2,1
C29H40O14,1
C29H40O14,1
C30H45O11P,1
C30H44O13,1
C33H45N2O5PS,1
C31H48O8S2,1
C41H31N3O3,1
C27H35O10PS2,1
C26H30O17,1
C24H39O12PS2,1
C30H30O14,1
C27H35O14P,1
C28H39O9PS2,1
C42H31OPS,1
C27H34O16,1
C31H34O13,1
C20H42N2O17S,1
C28H38O15,1
C28H38O15,1
C29H42O10S2,1
C33H42O7S2,1
C29H43O12P,1
C19H42N4O18,1
C29H42O14,1
C29H42O14,1
C31H25N2O8PS,1
C30H32O14,1
C33H33N2O6PS,1
C27H37O14P,1
C28H41O9PS2,1
C27H36O16,1
C27H36O16,1
C31H36O13,1
C31H36O13,1
C32H40O8S2,1
C39H36O5S,1
C29H44O10S2,1
C32H40O12,1
C29H45O12P,1
C30H49O7PS2,1
C32H44N2O10,1
C30H49O11P,1
C22H18O21,1
C27H27N2O13P,1
C29H30O15,1
C29H30O15,1
C30H34O10S2,1
C35H26N2O9,1
C22H34O20,1
C30H34O14,1
C33H35N2O6PS,1
C31H38O9S2,1
C27H39O14P,1
C28H43O9PS2,1
C31H38O13,1
C31H38O13,1
C31H42N2O7S2,1
C29H47O8PS2,1
C32H42O12,1
C33H46O7S2,1
C29H47O12P,1
C40H30NO4P,1
C34H8N2O11,1
C28H28O16,1
C31H29N2O8PS,1
C29H32O15,1
C32H33N2O7PS,1
C30H36O14,1
C33H37N2O6PS,1
C41H33O4P,1
C31H40O13,1
C35H45N2O4PS,1
C28H30O12S2,1
C28H30O16,1
C29H34O11S2,1
C29H34O15,1
C30H38O10S2,1
C30H30N4O11,1
C30H38O14,1
C31H42O9S2,1
C31H42O13,1
C34H43N2O5PS,1
C35H47N2O4PS,1
C30H29N2O9PS,1
C17H37O20PS,1
C31H33N2O8PS,1
C29H36O11S2,1
C43H29O3P,1
C42H28N2O4,1
C29H36O15,1
C30H40O10S2,1
C30H40O14,1
C31H44O9S2,1
C31H44O13,1
C32H48O8S2,1
C27H30O17,1
C30H31N2O9PS,1
C28H34O16,1
C29H38O11S2,1
C29H39O13P,1
C30H43O8PS2,1
C29H38O15,1
C30H42O10S2,1
C33H43N2O6PS,1
C41H39O4P,1
C31H46O13,1
C33H59N2O5PS,1
C27H32O17,1
C30H33N2O9PS,1
C25H41O12PS2,1
C23H36N2O16S,1
C34H33N2O6PS,1
C20H40N2O18S,1
C42H33N2O2P,1
C29H41O13P,1
C30H45O8PS2,1
C29H40O15,1
C30H45O12P,1
C31H49O7PS2,1
C25H26O19,1
C25H26O19,1
C30H30O11S2,1
C30H30O15,1
C31H34O10S2,1
C29H43O9PS2,1
C31H39N2O8PS,1
C32H38O13,1
C33H42O8S2,1
C40H38O5S,1
C29H43O13P,1
C30H47O8PS2,1
C34H38N4O6S,1
C29H42O15,1
C29H42O15,1
C33H42O12,1
C20H46N4O18,1
C31H51O7PS2,1
C40H74N2O3,1
C30H33NO14,1
C39H77N5O,1
C22H33O15PS2,1
C27H25N2O14P,1
C30H32O15,1
C31H36O10S2,1
C31H36O14,1
C32H40O9S2,1
C32H40O13,1
C29H45O13P,1
C30H49O8PS2,1
C28H44N2O12S,1
C33H44O12,1
C20H27NO22,1
C29H31NO15,1
C32H32N3O7PS,1
C35H10N2O11,1
C28H26O15S,1
C28H26O17,1
C29H30O16,1
C30H34O11S2,1
C22H38N2O17S,1
C30H34O15,1
C33H35N2O7PS,1
C31H38O14,1
C31H38O14,1
C32H42O13,1
C32H42O13,1
C29H47O13P,1
C36H47N2O4PS,1
C22H26N3O15PS,1
C34H8N2O12,1
C28H28O17,1
C39H25O7P,1
C29H32O16,1
C30H36O11S2,1
C30H36O15,1
C31H40O10S2,1
C31H40O14,1
C32H44O9S2,1
C35H45N2O5PS,1
C33H48O8S2,1
C32H36N3O7PS,1
C21H34O20S,1
C28H30O17,1
C29H34O12S2,1
C29H34O16,1
C32H35N2O8PS,1
C30H38O11S2,1
C30H38O15,1
C30H38O15,1
C31H42O10S2,1
C24H47O17P,1
C31H42O14,1
C31H42O14,1
C21H25N3O20,1
C30H41NO10S2,1
C28H32O17,1
C29H36O12S2,1
C29H36O16,1
C30H40O11S2,1
C29H40N2O12S,1
C30H40O15,1
C31H44O10S2,1
C45H37O2P,1
C31H44O14,1
C32H48O9S2,1
C30H31N2O10PS,1
C42H27O5P,1
C28H34O17,1
C31H35N2O9PS,1
C29H38O12S2,1
C29H38O16,1
C32H39N2O8PS,1
C33H38O13,1
C30H43O13P,1
C43H34N2O4,1
C30H42O15,1
C31H46O10S2,1
C34H42O12,1
C19H36N2O20S,1
C27H32O18,1
C45H28N2O3,1
C32H36O14,1
C32H40N2O8S2,1
C30H45O9PS2,1
C25H44N2O15S,1
C36H41N2O5PS,1
C34H44O12,1
C39H39N3O2S2,1
C38H63NO7,1
C25H26O20,1
C19H34O22S,1
C39H22N2O8,1
C24H39O14PS2,1
C41H27O6P,1
C27H35O16P,1
C31H34O15,1
C32H38O10S2,1
C29H43O10PS2,1
C45H30N2O3,1
C32H38O14,1
C33H42O9S2,1
C33H42O13,1
C34H46O8S2,1
C30H47O13P,1
C34H46O12,1
C32H24O11S2,1
C24H24O21,1
C25H28O20,1
C34H24N4O8S,1
C30H32O16,1
C31H36O15,1
C39H36O7S,1
C32H40O14,1
C35H41N2O6PS,1
C33H44O13,1
C36H45N2O5PS,1
C26H52N2O14S,1
C21H31NO22,1
C24H32N3O14PS,1
C22H34O20S,1
C29H30O17,1
C32H31N2O9PS,1
C30H34O16,1
C33H35N2O8PS,1
C31H38O15,1
C31H38O15,1
C45H34N2O3,1
C32H42O14,1
C32H42O14,1
C27H55O11PS2,1
C46H38N2O2,1
C20H29NO23,1
C32H34N3O8PS,1
C27H16N4O16,1
C23H41O15PS2,1
C29H32O17,1
C35H32N4O7S,1
C30H36O16,1
C33H37N2O8PS,1
C31H40O15,1
C32H44O10S2,1
C32H44O10S2,1
C45H36N2O3,1
C32H44O14,1
C26H22O18S,1
C31H31N2O10PS,1
C21H38N2O19S,1
C29H34O17,1
C30H38O16,1
C31H42O11S2,1
C37H39N2O5PS,1
C32H47O8PS2,1
C31H42O15,1
C32H46O10S2,1
C43H43O4P,1
C44H47OPS,1
C42H42N2O5,1
C21H25N2O20P,1
C29H36O17,1
C33H41N2O8PS,1
C34H40O13,1
C31H44O15,1
C33H52O9S2,1
C27H30O19,1
C29H38O17,1
C34H42O9S2,1
C32H24N2O14,1
C24H37O17PS,1
C27H32O19,1
C34H33N2O8PS,1
C32H36O15,1
C33H40O10S2,1
C43H33O5P,1
C33H40O14,1
C34H44O9S2,1
C44H37O4P,1
C45H41O3P,1
C35H48O12,1
C38H77O6P,1
C20H40NO21P,1
C24H22O22,1
C26H30O20,1
C24H30N4O18,1
C34H35N2O8PS,1
C32H38O15,1
C33H42O10S2,1
C33H42O14,1
C36H43N2O6PS,1
C48H70O,1
C22H33NO22,1
C24H24O22,1
C38H20N2O10,1
C25H28O21,1
C30H32O17,1
C34H37N2O8PS,1
C35H41N2O7PS,1
C43H37O5P,1
C33H44O14,1
C34H48O9S2,1
C24H32N3O15PS,1
C23H22O23,1
C32H31N2O10PS,1
C40H27O8P,1
C33H35N2O9PS,1
C34H39N2O8PS,1
C42H35O6P,1
C32H42O15,1
C33H46O10S2,1
C43H39O5P,1
C33H51N2O8PS,1
C22H26N3O17PS,1
C32H33N2O10PS,1
C32H44O11S2,1
C32H44O15,1
C33H48O10S2,1
C21H18O25,1
C23H34N4O17S,1
C30H38O17,1
C31H42O16,1
C36H51N2O4PS2,1
C44H47O2PS,1
C34H46N4O8S,1
C33H36O15,1
C33H36O15,1
C32H34O16,1
C43H31O6P,1
C33H38O15,1
C34H42O14,1
C34H42O14,1
C31H51N2O8PS2,1
C27H32O20,1
C27H32O20,1
C43H33O6P,1
C27H49O13PS2,1
C33H40O15,1
C33H40O15,1
C47H36N2O3,1
C34H44O14,1
C37H45N2O6PS,1
C25H26O22,1
C26H30O21,1
C30H30O18,1
C42H31O7P,1
C32H38O16,1
C43H35O6P,1
C33H42O15,1
C34H46O10S2,1
C44H39O5P,1
C39H42N4O5S,1
C47H38N2O3,1
C34H46O14,1
C35H50O9S2,1
C22H33NO23,1
C43H24N2O7,1
C25H45O15PS2,1
C31H36O17,1
C34H37N2O9PS,1
C32H40O16,1
C35H41N2O8PS,1
C33H44O15,1
C34H48O10S2,1
C44H41O5P,1
C38H19O11P,1
C30H34O18,1
C31H38O17,1
C34H39N2O9PS,1
C31H42N2O11S2,1
C32H42O16,1
C43H39O6P,1
C33H46O15,1
C22H20O25,1
C34H37O11PS,1
C34H41N2O9PS,1
C32H44O12S2,1
C36H44O9S2,1
C24H48N2O16S2,1
C33H48O11S2,1
C43H41O6P,1
C33H64O14,1
C33H64O14,1
C47H59NOS,1
C25H18O23,1
C28H30O20,1
C34H38O15,1
C36H46O13,1
C33H36O12S2,1
C46H28N2O5,1
C47H32N2O4,1
C34H40O15,1
C35H44O14,1
C46H41O4P,1
C30H26O19,1
C27H30O19S,1
C33H38O16,1
C34H42O15,1
C35H46O10S2,1
C38H47N2O6PS,1
C46H43O4P,1
C27H21N2O18P,1
C22H29O23P,1
C23H33O18PS2,1
C20H37O20PS2,1
C26H28O22,1
C34H33N2O10PS,1
C46H32N2O5,1
C33H40O16,1
C47H36N2O4,1
C34H44O15,1
C48H40N2O3,1
C38H61O9P,1
C23H24N3O18PS,1
C24H22O22S,1
C34H35N2O10PS,1
C42H31O8P,1
C32H38O17,1
C43H35O7P,1
C33H42O16,1
C34H46O11S2,1
C44H39O6P,1
C45H43O5P,1
C36H58N2O11,1
C47H82O3,1
C25H28O23,1
C32H40O17,1
C33H44O16,1
C44H41O6P,1
C44H41O6P,1
C24H26O20S2,1
C37H35N2O8PS,1
C32H42O17,1
C32H44O17,1
C32H46O13S2,1
C35H42O15,1
C30H47N4O13P,1
C39H49N2O6PS,1
C34H28NO14P,1
C24H27N5O20,1
C31H30O15S2,1
C19H34N2O22S2,1
C21H39O20PS2,1
C35H46O11S2,1
C22H29NO25,1
C27H21N2O19P,1
C28H25N2O18P,1
C45H28N2O7,1
C33H40O13S2,1
C34H44O12S2,1
C39H40N4O7S,1
C47H36N2O5,1
C24H28N3O18PS,1
C24H22O23S,1
C27H23N2O19P,1
C36H43N2O9PS,1
C29H15NO19S,1
C28H35N4O16P,1
C32H42O18,1
C37H46O12S,1
C48H43O2PS,1
C46H37O6P,1
C36H44O15,1
C47H41O5P,1
C37H50O10S2,1
C27H28O21S,1
C32H32O15S2,1
C20H36N2O22S2,1
C30H29N2O17P,1
C46H28N2O7,1
C36H37N2O10PS,1
C48H36N2O5,1
C35H44O16,1
C26H32N3O17PS,1
C34H28NO15P,1
C29H27N2O18P,1
C27H30O21S,1
C22H43O20PS2,1
C33H30N4O13S,1
C20H38N2O24S,1
C40H42N4O7S,1
C28H25N2O19P,1
C20H37O22PS2,1
C31H32O20,1
C42H29O10P,1
C35H48O16,1
C23H35NO25,1
C41H47N2O6PS,1
C26H21N2O21P,1
C21H33N2O24P,1
C22H18O26S,1
C38H52O10S2,1
C37H50O11S2,1
C31H33N3O18,1
C21H40N2O24S,1
C29H36O22,1
C35H44O17,1
C29H27N2O19P,1
C27H30O22S,1
C43H31O10P,1
C35H38N4O14,1
C28H25N2O20P,1
C20H37O23PS2,1
C31H32O17S2,1
C27H23N2O21P,1
C39H50O10S2,1
C36H70O15,1
C39H71N2O7PS,1
C23H20O26S,1
C37H44O16,1
C37H46O16,1
C38H50O11S2,1
C48H43O6P,1
C48H45O6P,1
C27H43O18PS2,1
C36H46O17,1
C47H43O7P,1
C41H83O9P,1
C42H79N4O5P,1
C40H75N4O7P,1
C26H17N2O21PS,1
C48H39O7P,1
C26H18NO22PS,1
C38H48O12S2,1
C39H54O11S2,1
C26H37O20PS2,1
C50H69O2PS,1
C29H25N2O19PS,1
C42H75O8PS,1
C40H52O13S,1
C50H47O6P,1
C22H31N4O25P,1
C22H39O26PS,1
C31H31N2O20P,1
C44H82N2O5S2,1
C52H78O3S,1
C27H34N3O20PS,1
C27H28O23S2,1
C30H29N2O21P,1
C28H32O26,1
C27H21N2O22PS,1
C50H47O7P,1
C51H106N4O,1
C30H40N3O20P,1
C51H106N2O3,1
C23H33N4O25P,1
C23H41O26PS,1
C28H30O23S2,1
C31H31N2O21P,1
C27H30O26S,1
C25H30N3O23PS,1
C44H68O11S,1
C39H50O18,1
C41H58O12S2,1
C42H79O12P,1
C32H40O24,1
C30H40N3O21P,1
C31H40O23S,1
C22H39O26PS2,1
C29H25N2O22PS,1
C57H82O4,1
C31H17N2O24P,1
C54H97O4P,1
C28H20N4O25S,1
C35H24O23S,1
C31H29N2O22PS,1
C53H84O8,1
C33H40O24S,1
C38H69O15PS2,1
C30H27N2O24PS,1
C29H46N2O24S2,1
C45H75O14P,1
C27H30N3O26PS,1
C31H29N2O24PS,1
C50H74O13,1
C28H38NO25PS2,1
C32H40O25S2,1
C46H75O11PS2,1
H2O,1
HCO3,1
NH4,1
HPO4,1
HS,1
H,1
e-,1
O2,1
CH1p8N0p2O0p5,1
